_d2176 [(1, 0.042183085453678756), (3, 0.014611437896847891), (4, 0.940902458883774)]
_d2177 [(1, 0.05520532543105075), (3, 0.019118467969353202), (4, 0.92266187224068597)]
_d2178 [(1, 0.048826561280755139), (3, 0.016909946781384872), (4, 0.93159752657441564)]
_d2179 [(1, 0.059327845990619542), (3, 0.016911340178979314), (4, 0.92109484846395118)]
_d2180 [(1, 0.068396552559771895), (3, 0.016563340570705493), (4, 0.91242900818176786)]
_d2181 [(1, 0.053923075269655431), (3, 0.018676275334436443), (4, 0.92445626961063276)]
_d2182 [(1, 0.057954330934583111), (3, 0.020071622101320772), (4, 0.91880933379173124)]
_d2183 [(1, 0.052693339695424508), (3, 0.015020010428283583), (4, 0.92991916981716394)]
_d2184 [(1, 0.064712726407090415), (3, 0.013621835900532229), (4, 0.919518319228669)]
_d2185 [(1, 0.044610914430411548), (3, 0.015452033084770637), (4, 0.93750139757106632)]
_d2186 [(1, 0.043769610294385197), (3, 0.015160398020278841), (4, 0.93868021472342256)]
_d2187 [(1, 0.079207169434229036), (3, 0.014747338006431897), (4, 0.9037213809732545)]
_d2188 [(1, 0.046862346486052038), (3, 0.01623241363569396), (4, 0.93434679504508111)]
_d2189 [(1, 0.052112753475112003), (3, 0.018050086871426046), (4, 0.92699182856325191)]
_d2190 [(1, 0.050411139984260681), (3, 0.017459394420750583), (4, 0.92937673611083393)]
_d2191 [(1, 0.045933159414301858), (3, 0.015909912802281108), (4, 0.93564905521857333)]
_d2192 [(1, 0.049349191653983597), (3, 0.038331685449572189), (4, 0.90962485032386375)]
_d2193 [(1, 0.040005087454661095), (3, 0.013857139115894189), (4, 0.94395369295874043)]
_d2194 [(1, 0.050973453887513259), (3, 0.017656320464588503), (4, 0.92858730601492967)]
_d2195 [(1, 0.027708172568977167), (3, 0.011570729042836618), (4, 0.95990827840240556)]
_d2196 [(1, 0.052709767751406594), (3, 0.029601946809243995), (4, 0.91481068694775081)]
_d2197 [(1, 0.042185948239386505), (3, 0.023691889027606654), (4, 0.93181914496360418)]
_d2198 [(1, 0.043361401602929658), (3, 0.015019050601109526), (4, 0.93925206773893655)]
_d2199 [(1, 0.053304831675029897), (3, 0.018462209462943437), (4, 0.92532235273843888)]
_d2200 [(1, 0.050965361944442941), (3, 0.017651701941840816), (4, 0.92860001649070345)]
_d2201 [(1, 0.049171476145277553), (3, 0.026706095595252319), (4, 0.92224532812916993)]
_d2202 [(1, 0.056549322608653273), (3, 0.031749201289295433), (4, 0.90861378221188005)]
_d2203 [(1, 0.052701015380675925), (3, 0.018253228401114267), (4, 0.92616815773736882)]
_d2204 [(1, 0.055201007006880132), (3, 0.019118164911251647), (4, 0.9226664937236162)]
_d2205 [(1, 0.052704123398871087), (3, 0.029594269268587776), (4, 0.91482400884787907)]
_d2206 [(1, 0.052107056922231741), (3, 0.018046833815113496), (4, 0.92700077817946402)]
_d2207 [(1, 0.043359138134381366), (3, 0.015017751275245416), (4, 0.93925563053615535)]
_d2208 [(1, 0.08718185273531541), (3, 0.016230078775798535), (4, 0.89402962366076222)]
_d2209 [(1, 0.054554383289769297), (3, 0.018894535076431861), (4, 0.92357213519131287)]
_d2210 [(1, 0.062616182215001384), (3, 0.017846925797629129), (4, 0.91672311267377604)]
_d2211 [(1, 0.054556511493739461), (3, 0.030626969072155969), (4, 0.91183757298905477)]
_d2212 [(1, 0.051535766049656838), (3, 0.028934173689332165), (4, 0.91671628093986912)]
_d2213 [(1, 0.05520145743740637), (3, 0.019118421982582835), (4, 0.92266578622119977)]
_d2214 [(1, 0.057959839880458684), (3, 0.045021541737933053), (4, 0.89385390520245245)]
_d2215 [(1, 0.055866858832869577), (3, 0.019349271746551454), (4, 0.92173329626399148)]
_d2216 [(1, 0.060892297724627072), (3, 0.014751601468584005), (4, 0.92203198921085883)]
_d2217 [(1, 0.055864889292817604), (3, 0.019348147644843074), (4, 0.92173638990817863)]
_d2218 [(1, 0.067877372028568445), (3, 0.011327893743163162), (4, 0.91901005019949744)]
_d2219 [(1, 0.077126494853040226), (3, 0.041881919827157922), (4, 0.87804720553355664)]
_d2220 [(1, 0.11187353629942133), (3, 0.058956849320370881), (4, 0.82650364900532991)]
_d2221 [(1, 0.042960038338467579), (3, 0.070357017305130137), (4, 0.8843373489856442)]
_d2222 [(1, 0.057241172777518175), (3, 0.04445959819438574), (4, 0.8951734998716796)]
_d2223 [(1, 0.075389711684523714), (3, 0.018257639779941038), (4, 0.90347505004517548)]
_d2224 [(1, 0.065524766975543741), (3, 0.018675908973547824), (4, 0.91285494426643476)]
_d2225 [(1, 0.074537250136016461), (3, 0.018048992088736369), (4, 0.90456842668739901)]
_d2226 [(1, 0.03804942617365166), (3, 0.037758734701089106), (4, 0.9221150143999518)]
_d2227 [(1, 0.048833482758739749), (3, 0.016913896499855616), (4, 0.93158665536942165)]
_d2228 [(1, 0.044194373338525994), (3, 0.053366344763180439), (4, 0.90002678404337744)]
_d2229 [(1, 0.070701497657983017), (3, 0.024142319150667724), (4, 0.90281058779918932)]
_d2230 [(1, 0.080342303247541227), (3, 0.016910899905102965), (4, 0.90008083148186391)]
_d2231 [(1, 0.082958151229964722), (3, 0.017461523266234458), (4, 0.89682759601504913)]
_d2232 [(1, 0.071337132199158382), (3, 0.01727367976388907), (4, 0.90866600068855274)]
_d2233 [(1, 0.054554383608740743), (3, 0.018894536532345942), (4, 0.92357213341641953)]
_d2234 [(1, 0.057241244636035603), (3, 0.019824838290644728), (4, 0.91980818791680585)]
_d2235 [(1, 0.054556264631763308), (3, 0.030629021460061273), (4, 0.91183576746340056)]
_d2236 [(1, 0.054558467936738561), (3, 0.018894758239093687), (4, 0.92356782738119558)]
_d2237 [(1, 0.049465058503934588), (3, 0.022854896864963763), (4, 0.92545770727670407)]
_d2238 [(1, 0.048323358576855824), (3, 0.016738327523325675), (4, 0.93230006709652202)]
_d2239 [(1, 0.038687489584512687), (3, 0.013403859225517404), (4, 0.9457972644843361)]
_d2240 [(1, 0.06983965105697014), (3, 0.016911809496061529), (4, 0.91058257407950016)]
_d2241 [(1, 0.053306067575757239), (3, 0.018462912708099802), (4, 0.92532041359105299)]
_d2242 [(1, 0.098061114436884214), (3, 0.018254414146835134), (4, 0.88080687293288429)]
_d2243 [(1, 0.040006672874250776), (3, 0.013858038540004171), (4, 0.94395120811306954)]
_d2244 [(1, 0.053921001192091846), (3, 0.018675089047983973), (4, 0.9244595299772167)]
_d2245 [(1, 0.049878804734146659), (3, 0.017275276146763746), (4, 0.93012273176724314)]
_d2246 [(1, 0.04548465916985376), (3, 0.02553587891653428), (4, 0.92649613307850176)]
_d2247 [(1, 0.051900440363166829), (4, 0.9390139019454965)]
_d2248 [(1, 0.057243005614097342), (3, 0.019825844855396513), (4, 0.91980542037181856)]
_d2249 [(1, 0.062621202962026778), (3, 0.017849812543195398), (4, 0.9167152051749482)]
_d2250 [(1, 0.055268412200952965), (3, 0.015753638027136935), (4, 0.92649462093927304)]
_d2251 [(1, 0.043085925487820989), (3, 0.01055663235190535), (4, 0.94533087773920244)]
_d2252 [(1, 0.064771074162670333), (3, 0.018461459177689522), (4, 0.91385686053767667)]
_d2253 [(1, 0.05810641766940302), (3, 0.016562229771146183), (4, 0.92272025387409318)]
_d2254 [(1, 0.050966529556064739), (3, 0.072484314371704786), (4, 0.87376623644781681)]
_d2255 [(1, 0.050415858131563747), (3, 0.017462139551744745), (4, 0.92936927282659954)]
_d2256 [(1, 0.076406615317589854), (3, 0.014226341831104976), (4, 0.90712507003473764)]
_d2257 [(1, 0.068715500728334336), (3, 0.019586344735779356), (4, 0.90861046064049389)]
_d2258 [(1, 0.10564751398831143), (3, 0.010869901101120481), (4, 0.88177016516181694)]
_d2259 [(1, 0.047823131231102517), (3, 0.016564390786742315), (4, 0.93300137929213078)]
_d2260 [(1, 0.10243806924478374), (3, 0.017091880858522583), (4, 0.87777577732776557)]
_d2261 [(1, 0.073405057748032576), (3, 0.015451128265905235), (4, 0.90870815907427704)]
_d2262 [(1, 0.057242150785838913), (3, 0.019825355337479159), (4, 0.91980676471904843)]
_d2263 [(1, 0.067886605201293179), (3, 0.01934881851719342), (4, 0.90971400312590067)]
_d2264 [(1, 0.090888827491941035), (3, 0.015161022170783448), (4, 0.89156037337400618)]
_d2265 [(1, 0.10027433181840964), (3, 0.052835927685466987), (4, 0.8444999635292284)]
_d2266 [(1, 0.058686210159789302), (3, 0.020325085446277476), (4, 0.91778402250827928)]
_d2267 [(1, 0.054732919531480989), (3, 0.015600518712072811), (4, 0.92720730090869952)]
_d2268 [(1, 0.062615348975410434), (3, 0.017849252449862803), (4, 0.91672161925610351)]
_d2269 [(1, 0.055268204543011172), (3, 0.01575316291985401), (4, 0.92649530370551458)]
_d2270 [(1, 0.071335577845390144), (3, 0.028003145671260242), (4, 0.89793808913434792)]
_d2271 [(1, 0.058686081134373888), (3, 0.02032501178610565), (4, 0.91778422519402481)]
_d2272 [(1, 0.06020651336341009), (3, 0.020851515340101087), (4, 0.91565424479339841)]
_d2273 [(1, 0.035701317753772603), (3, 0.012366045074422153), (4, 0.94998344057702144)]
_d2274 [(1, 0.095344637957215136), (3, 0.01591036435259769), (4, 0.88623712512439645)]
_d2275 [(1, 0.064043131484526242), (3, 0.018254240772381684), (4, 0.91482502926006815)]
_d2276 [(1, 0.052701223312176387), (3, 0.018253346719705837), (4, 0.9261678314870373)]
_d2277 [(1, 0.067884512732309818), (3, 0.019348185142872169), (4, 0.90971672897058442)]
_d2278 [(1, 0.096956856288016299), (3, 0.018049145681597469), (4, 0.88214866694220551)]
_d2279 [(1, 0.059437802042415319), (3, 0.03337323402096859), (4, 0.90394329085410319)]
_d2280 [(1, 0.071313445226916794), (3, 0.032952829929939829), (4, 0.89252904295476077)]
_d2281 [(1, 0.064032802922839055), (3, 0.018255792296140393), (4, 0.91483380629468691)]
_d2282 [(1, 0.063321050606420917), (3, 0.029256540721835648), (4, 0.90457707758697792)]
_d2283 [(1, 0.07222414344494707), (3, 0.020585841574156445), (4, 0.90394434189784545)]
_d2284 [(1, 0.073161607316817187), (3, 0.02085197717005802), (4, 0.90269868900891925)]
_d2285 [(1, 0.079899954397148781), (3, 0.031371410247804161), (4, 0.88567806219515866)]
_d2286 [(1, 0.087709517576513588), (3, 0.01846107487378422), (4, 0.8909188014285786)]
_d2287 [(1, 0.093505865390935514), (3, 0.025301298278652844), (4, 0.87873357547025632)]
_d2288 [(1, 0.067886825076268281), (3, 0.019348483057936787), (4, 0.90971411871090979)]
_d2289 [(1, 0.053059619358952335), (3, 0.018110037383305497), (4, 0.92707041560081438)]
_d2290 [(1, 0.054977431201882282), (3, 0.011326122799310711), (4, 0.93191176197468784)]
_d2291 [(1, 0.052689928105493243), (3, 0.011092174545305842), (4, 0.93447009210084775)]
_d2292 [(1, 0.045474629802615678), (3, 0.011016734236312969), (4, 0.94177278725984803)]
_d2293 [(1, 0.083172653495352397), (4, 0.9062438065000834)]
_d2294 [(1, 0.050424691566364969), (3, 0.017467175595079484), (4, 0.92935540333751843)]
_d2295 [(1, 0.068401445335674993), (3, 0.016562717453601956), (4, 0.91242473852430928)]
_d2296 [(1, 0.063298953307634243), (3, 0.017464032205259411), (4, 0.91648428499293866)]
_d2297 [(1, 0.053925353398610938), (3, 0.018677572612008145), (4, 0.92445269420131881)]
_d2298 [(1, 0.058686002967742117), (3, 0.020324967035846474), (4, 0.91778434811101262)]
_d2299 [(1, 0.052699315088124178), (3, 0.018252261055769107), (4, 0.92617082537736262)]
_d2300 [(1, 0.049340727237851358), (3, 0.017088747597394292), (4, 0.93087625260259144)]
_d2301 [(1, 0.052108117247393615), (3, 0.01804743933257958), (4, 0.9269991123355229)]
_d2302 [(1, 0.052108271080800322), (3, 0.018047527752450453), (4, 0.92699887008205772)]
_d2303 [(1, 0.090193440725025054), (3, 0.013286410733417273), (4, 0.89442618544690311)]
_d2304 [(1, 0.055207016966069396), (3, 0.019121595585366965), (4, 0.92265705308290691)]
_d2305 [(1, 0.15456210445675805), (3, 0.014098094982664096), (4, 0.82911746321795243)]
_d2306 [(1, 0.053306242394073826), (3, 0.018463014552075892), (4, 0.9253201369285261)]
_d2307 [(1, 0.046393182407126352), (3, 0.01606959501376666), (4, 0.93500431628755221)]
_d2308 [(1, 0.045932728257885497), (3, 0.015909670665349061), (4, 0.93564972851242834)]
_d2309 [(1, 0.04504958390222355), (3, 0.015605393307916887), (4, 0.93688576193149942)]
_d2310 [(1, 0.072894749303547168), (3, 0.017657015884412205), (4, 0.90666531517756721)]
_d2311 [(1, 0.14043592120883286), (4, 0.85163678760238759)]
_d2312 [(1, 0.057240924400676504), (3, 0.019824656145481661), (4, 0.91980869029772194)]
_d2313 [(1, 0.053922717055966338), (3, 0.018676071011713976), (4, 0.92445683214748764)]
_d2314 [(1, 0.064037497038203328), (3, 0.018251776515480968), (4, 0.91483312796861715)]
_d2315 [(1, 0.051530294642283196), (3, 0.017847314377507598), (4, 0.927808611665768)]
_d2316 [(1, 0.050969069677675068), (3, 0.017651987836134732), (4, 0.9285960228625556)]
_d2317 [(1, 0.0552037852763533), (3, 0.030989977864829397), (4, 0.91079190249720265)]
_d2318 [(1, 0.045482056601231231), (3, 0.015752545297587517), (4, 0.93628206927089164)]
_d2319 [(1, 0.057520519584784068), (3, 0.016397191723678022), (4, 0.92349778507915292)]
_d2320 [(1, 0.053927196534466003), (3, 0.018678623507660592), (4, 0.92444980016753986)]
_d2321 [(1, 0.055866628109523538), (3, 0.01934914083358491), (4, 0.92173365790058648)]
_d2322 [(1, 0.057954836355606526), (3, 0.020071910740764493), (4, 0.91880853973063914)]
_d2323 [(1, 0.070426767862763362), (3, 0.020072780359999532), (4, 0.90633573860236749)]
_d2324 [(1, 0.055868584222625188), (3, 0.03136503522371531), (4, 0.90971580739499414)]
_d2325 [(1, 0.068712663742369159), (3, 0.019584532317394709), (4, 0.90861511004875939)]
_d2326 [(1, 0.048825520373175037), (3, 0.016911028433115372), (4, 0.931597485827933)]
_d2327 [(1, 0.057240799071008062), (3, 0.019824583931530537), (4, 0.91980888784149639)]
_d2328 [(1, 0.04180502312590003), (3, 0.014480788808905645), (4, 0.9414318846593227)]
_d2329 [(1, 0.056380348619806418), (3, 0.01607254701301572), (4, 0.92501419806916285)]
_d2330 [(1, 0.056544697748556999), (3, 0.019583595748849072), (4, 0.92078401261313469)]
_d2331 [(1, 0.055864910246457684), (3, 0.019348158884440719), (4, 0.92173635771491957)]
_d2332 [(1, 0.17675313672632978), (3, 0.017089627376261299), (4, 0.80346296333335643)]
_d2333 [(1, 0.059438250523549833), (3, 0.020585850974853999), (4, 0.91673022541852445)]
_d2334 [(1, 0.092805725438166231), (3, 0.017276189552995185), (4, 0.88719489765503345)]
_d2335 [(1, 0.057241538213174167), (3, 0.019825005107658271), (4, 0.91980772752229667)]
_d2336 [(1, 0.072902009718140759), (3, 0.01765249916382159), (4, 0.90666257149330975)]
_d2337 [(1, 0.063313451093737899), (3, 0.018050191322209877), (4, 0.9157910264936312)]
_d2338 [(1, 0.07896122535412925), (3, 0.019120414198765989), (4, 0.89890402608400077)]
_d2339 [(1, 0.049872149819195744), (3, 0.017273175830190068), (4, 0.93013148700330162)]
_d2340 [(1, 0.056545165708482663), (3, 0.019583862275572097), (4, 0.92078327812590732)]
_d2341 [(1, 0.11626068954561238), (3, 0.016065936480037804), (4, 0.86514046769077557)]
_d2342 [(1, 0.055202410007760445), (3, 0.019118966533877575), (4, 0.92266428909837483)]
_d2343 [(1, 0.060603565638258063), (3, 0.01727333624371144), (4, 0.91939991077036887)]
_d2344 [(1, 0.073701504802975479), (3, 0.017848246672178988), (4, 0.90563646920840157)]
_d2345 [(1, 0.060594020313132137), (3, 0.017276190467398811), (4, 0.91940660186565093)]
_d2346 [(1, 0.058716418529107167), (3, 0.016737809004896641), (4, 0.92190752566380663)]
_d2347 [(1, 0.11193515486931671), (3, 0.018675376007185069), (4, 0.8664450893401745)]
_d2348 [(1, 0.055865434649745943), (3, 0.031370238925069016), (4, 0.90971375327036552)]
_d2349 [(1, 0.092600419082806751), (3, 0.025055087824690653), (4, 0.87990883817668464)]
_d2350 [(1, 0.059436501507991429), (3, 0.020584855246184235), (4, 0.91673297016490274)]
_d2351 [(1, 0.052108378186968021), (3, 0.018047587972232857), (4, 0.92699870275597429)]
_d2352 [(1, 0.088429481887581624), (3, 0.018462806392175093), (4, 0.8901971055953799)]
_d2353 [(1, 0.055865789792561009), (3, 0.019348659782154738), (4, 0.92173497727002052)]
_d2354 [(1, 0.063322556322213924), (3, 0.018048287399526797), (4, 0.91578382519192469)]
_d2355 [(1, 0.049873172680381848), (3, 0.01727381498031804), (4, 0.9301298249906178)]
_d2356 [(1, 0.050415245165879162), (3, 0.017460003954607575), (4, 0.92937202139403807)]
_d2357 [(1, 0.077250116457183715), (3, 0.012272399693810035), (4, 0.90854314622641263)]
_d2358 [(1, 0.075379313974119261), (3, 0.018252122417697601), (4, 0.90349096512973348)]
_d2359 [(1, 0.058686426606096909), (3, 0.020325208941098159), (4, 0.91778368256688236)]
_d2360 [(1, 0.061929756521088231), (3, 0.017651892227040927), (4, 0.91763543162844596)]
_d2361 [(1, 0.056544888097667806), (3, 0.01958370414954104), (4, 0.92078371386309721)]
_d2362 [(1, 0.044613040152869092), (3, 0.015453246980969119), (4, 0.93749805794969321)]
_d2363 [(1, 0.052698955116962501), (3, 0.018252052795252775), (4, 0.92617139360948086)]
_d2364 [(1, 0.065262009753632499), (3, 0.013739480766392318), (4, 0.91883306772564277)]
_d2365 [(1, 0.081191880589321835), (3, 0.017090410893573767), (4, 0.89902343595135181)]
_d2366 [(1, 0.048604834949460142), (3, 0.031081349463683225), (4, 0.91812973511427931)]
_d2367 [(1, 0.060206482875661903), (3, 0.020851497937590002), (4, 0.9156542926837048)]
_d2368 [(1, 0.066290367900855574), (3, 0.018894699602218377), (4, 0.91183598605409111)]
_d2369 [(1, 0.044185940870805462), (3, 0.015304648191589557), (4, 0.93809691309321341)]
_d2370 [(1, 0.05995740525913059), (3, 0.017089798696475891), (4, 0.92025852347995873)]
_d2371 [(1, 0.057954726677133146), (3, 0.020071848168056947), (4, 0.91880871198195824)]
_d2372 [(1, 0.041064565783748196), (3, 0.014222743909219016), (4, 0.94247071749827316)]
_d2373 [(1, 0.068401035654504727), (3, 0.01656543204173171), (4, 0.91242243361147379)]
_d2374 [(1, 0.055208230537846147), (3, 0.019122287278738187), (4, 0.92265514781626479)]
_d2375 [(1, 0.054560275944881366), (3, 0.018897898206500712), (4, 0.92356287939885884)]
_d2376 [(1, 0.056546339823747557), (3, 0.01958453321753701), (4, 0.92078143306722382)]
_d2377 [(1, 0.058687181599530562), (3, 0.020325639064117402), (4, 0.9177824974495018)]
_d2378 [(1, 0.067883651278105236), (3, 0.01934869512692812), (4, 0.90971708043963051)]
_d2379 [(1, 0.057954755983125848), (3, 0.020071865032643837), (4, 0.91880866581134035)]
_d2380 [(1, 0.057955031954362184), (3, 0.020071950928759744), (4, 0.91880830394380131)]
_d2381 [(1, 0.069558013541388367), (3, 0.019825428914207986), (4, 0.90749082838661355)]
_d2382 [(1, 0.052108996703827723), (3, 0.018047941989771849), (4, 0.92699773022081366)]
_d2383 [(1, 0.046389915704250079), (3, 0.016067727865698125), (4, 0.93500945014259595)]
_d2384 [(1, 0.10046522836424202), (3, 0.016065417311953111), (4, 0.88093644804134941)]
_d2385 [(1, 0.054553729979987087), (3, 0.018894161468676268), (4, 0.92357316210966078)]
_d2386 [(1, 0.049881894607134415), (3, 0.017278788598173434), (4, 0.93011612943520916)]
_d2387 [(1, 0.07042465645292191), (3, 0.020072276958110584), (4, 0.90633835341518998)]
_d2388 [(1, 0.049351141734484537), (3, 0.017091271353606316), (4, 0.93086331434430503)]
_d2389 [(1, 0.055201004135340112), (3, 0.019118162269855198), (4, 0.92266649923655819)]
_d2390 [(1, 0.05520078633606585), (3, 0.019118038081686516), (4, 0.9226668412242699)]
_d2391 [(1, 0.070581625081947361), (3, 0.027718920745148753), (4, 0.89900518159299003)]
_d2392 [(1, 0.044605898793381261), (3, 0.015449168390283088), (4, 0.9375092779087878)]
_d2393 [(1, 0.052108515430064041), (3, 0.01804766814193794), (4, 0.92699848534300677)]
_d2394 [(1, 0.050964568845600321), (3, 0.017651248243857283), (4, 0.92860126328850667)]
_d2395 [(1, 0.063320742949173781), (3, 0.029260728474723174), (4, 0.90457319748647613)]
_d2396 [(1, 0.052698056760840668), (3, 0.018251541872778117), (4, 0.92617280288919113)]
_d2397 [(1, 0.053308050197978268), (3, 0.018464045422761383), (4, 0.92531729825171605)]
_d2398 [(1, 0.056544810083806012), (3, 0.019583660103577365), (4, 0.92078383592301827)]
_d2399 [(1, 0.052108665768329648), (3, 0.018047754280389631), (4, 0.92699824886609916)]
_d2400 [(1, 0.058685946673300494), (3, 0.020324934791806835), (4, 0.91778443664956355)]
_d2401 [(1, 0.055200773867506686), (3, 0.019118031200356937), (4, 0.92266686057417269)]
_d2402 [(1, 0.057954895728927106), (3, 0.02007194559319983), (4, 0.91880844550481533)]
_d2403 [(1, 0.04504246973053088), (3, 0.015601333560022149), (4, 0.9368969358599305)]
_d2404 [(1, 0.059331927155700806), (3, 0.016915923982678212), (4, 0.92108618348524518)]
_d2405 [(1, 0.045931359722665682), (3, 0.015908887753467056), (4, 0.93565187996124766)]
_d2406 [(1, 0.067080390061547132), (3, 0.0191182427836987), (4, 0.91078703279633344)]
_d2407 [(1, 0.057955998030728872), (3, 0.020072430592880899), (4, 0.91880685820227348)]
_d2408 [(1, 0.038042920708123984), (3, 0.013178011469038093), (4, 0.94670224310663842)]
_d2409 [(1, 0.061450649016392647), (3, 0.024125411882191718), (4, 0.91207834372946628)]
_d2410 [(1, 0.055841365463240734), (3, 0.016912615416807868), (4, 0.92458005375073615)]
_d2411 [(1, 0.052701977523381252), (3, 0.063621643591984967), (4, 0.88079878040264248)]
_d2412 [(1, 0.046865266180614568), (3, 0.016234081423989192), (4, 0.9343422075585508)]
_d2413 [(1, 0.082079502880460994), (3, 0.017273193487647862), (4, 0.89792411628453983)]
_d2414 [(1, 0.064038448149893498), (3, 0.018256420929237956), (4, 0.91482753243315917)]
_d2415 [(1, 0.050412270360425518), (3, 0.017460094296733349), (4, 0.92937490585717919)]
_d2416 [(1, 0.058691961048847073), (3, 0.020325910452693587), (4, 0.9177774466110209)]
_d2417 [(1, 0.057240369882706636), (3, 0.019824338850883014), (4, 0.91980956211097531)]
_d2418 [(1, 0.054553762677050824), (3, 0.018894181968360006), (4, 0.92357310891286637)]
_d2419 [(1, 0.049878171030982889), (3, 0.017276665425850272), (4, 0.93012197618831816)]
_d2420 [(1, 0.080352820144492521), (3, 0.016913465339422808), (4, 0.90006774914504917)]
_d2421 [(1, 0.055863987009576468), (3, 0.019347632068808188), (4, 0.92173780776857073)]
_d2422 [(1, 0.057955624408516343), (3, 0.020072360900493288), (4, 0.9188073015170275)]
_d2423 [(1, 0.055866753860586656), (3, 0.019349213957929042), (4, 0.92173345902501369)]
_d2424 [(1, 0.048833893729715708), (3, 0.016912459888423177), (4, 0.9315876810129865)]
_d2425 [(1, 0.063322468634658693), (3, 0.02926229838242015), (4, 0.90456990189656816)]
_d2426 [(1, 0.093043854728081299), (3, 0.019584808356085365), (4, 0.88428364302376006)]
_d2427 [(1, 0.05520053550833174), (3, 0.019117894956306867), (4, 0.92266723517769234)]
_d2428 [(1, 0.068717342266347209), (3, 0.019586031220382581), (4, 0.90860893261854414)]
_d2429 [(1, 0.071923039248940585), (3, 0.012759060515974054), (4, 0.91330691253700114)]
_d2430 [(1, 0.12883256789280309), (3, 0.016396156343720495), (4, 0.85218677215334215)]
_d2431 [(1, 0.048321034974713441), (3, 0.016735365642269944), (4, 0.93230535258611857)]
_d2432 [(1, 0.048831267370078382), (3, 0.016914303598853927), (4, 0.93158846365819836)]
_d2433 [(1, 0.049343834222275597), (3, 0.017090518906264687), (4, 0.93087137430546651)]
_d2434 [(1, 0.057955150353818159), (3, 0.02007209025656095), (4, 0.91880804621624568)]
_d2435 [(1, 0.058687019073279549), (3, 0.020325546688746851), (4, 0.91778275235132389)]
_d2436 [(1, 0.061256236947454829), (3, 0.017460901879798499), (4, 0.91853013168534425)]
_d2437 [(1, 0.056545647692177493), (3, 0.019584136288636953), (4, 0.92078252212855916)]
_d2438 [(1, 0.051014483852996909), (3, 0.048944828779398389), (4, 0.89734641479852639)]
_d2439 [(1, 0.06477726606499852), (3, 0.029933880982263916), (4, 0.90237824682029943)]
_d2440 [(1, 0.053304715460960488), (3, 0.07580957833511906), (4, 0.8679751000805378)]
_d2441 [(1, 0.036265131223947422), (3, 0.012561950399218768), (4, 0.94919330829089232)]
_d2442 [(1, 0.0545542264014513), (3, 0.018894445967230462), (4, 0.92357238118901941)]
_d2443 [(1, 0.076407841095287671), (3, 0.014224251362779695), (4, 0.90712593472992054)]
_d2444 [(1, 0.052703452085499869), (3, 0.018254615901240816), (4, 0.92616433352942062)]
_d2445 [(1, 0.074280831072516124), (3, 0.017848489962224875), (4, 0.90505689964828073)]
_d2446 [(1, 0.056945663631293997), (3, 0.016231913515023212), (4, 0.92426397802154459)]
_d2447 [(1, 0.059440863933648988), (3, 0.020584822002359275), (4, 0.91672864098314233)]
_d2448 [(1, 0.064033628742664217), (3, 0.018252623001676262), (4, 0.91483614977613847)]
_d2449 [(1, 0.0565440883599466), (3, 0.019583247143767201), (4, 0.92078497060758091)]
_d2450 [(1, 0.057955077005487368), (3, 0.02007204867435235), (4, 0.9188081611468738)]
_d2451 [(1, 0.064042999365121894), (3, 0.018253988427094803), (4, 0.91482541372531567)]
_d2452 [(1, 0.04643107562292409), (3, 0.011245523370765445), (4, 0.94055118162420637)]
_d2453 [(1, 0.084801118130583997), (3, 0.017851833022864458), (4, 0.89453326952236123)]
_d2454 [(1, 0.051529557579218149), (3, 0.017846892377415175), (4, 0.92780977072983728)]
_d2455 [(1, 0.056544739821442237), (3, 0.01958361977294815), (4, 0.92078394651610018)]
_d2456 [(1, 0.051528646717310944), (3, 0.017846372651587793), (4, 0.92781120131869843)]
_d2457 [(1, 0.052108084795894773), (3, 0.018047420946363569), (4, 0.92699916317328979)]
_d2458 [(1, 0.053926537628945177), (3, 0.018678249993691588), (4, 0.92445083258782279)]
_d2459 [(1, 0.059332822388210665), (3, 0.016909856282062069), (4, 0.92109135596648439)]
_d2460 [(1, 0.087708940403697894), (3, 0.018462714363797091), (4, 0.89091773910784056)]
_d2461 [(1, 0.04882966023906106), (3, 0.016913388165904746), (4, 0.93159098622416359)]
_d2462 [(1, 0.081450395355692859), (3, 0.015164454847270897), (4, 0.90099537282624342)]
_d2463 [(1, 0.059332355879855546), (3, 0.016911971842293611), (4, 0.92108970691002889)]
_d2464 [(1, 0.1057979922165333), (3, 0.017652453902000161), (4, 0.8737666342568261)]
_d2465 [(1, 0.058689622663351669), (3, 0.020327034778352442), (4, 0.91777866066842761)]
_d2466 [(1, 0.058111448357219951), (3, 0.016563878858060058), (4, 0.92271357409579524)]
_d2467 [(1, 0.055207904784001123), (3, 0.019122102300117988), (4, 0.92265565854913023)]
_d2468 [(1, 0.069118692433200471), (3, 0.016741749539020058), (4, 0.91150131121705824)]
_d2469 [(1, 0.056545261665956401), (3, 0.019583918341396968), (4, 0.9207831261024888)]
_d2470 [(1, 0.088070826489550003), (3, 0.016394784090254692), (4, 0.89294988581302648)]
_d2471 [(1, 0.05392169329502948), (3, 0.018675485226431598), (4, 0.9244584416949756)]
_d2472 [(1, 0.068713877829220407), (3, 0.019584545541666994), (4, 0.90861388273759569)]
_d2473 [(1, 0.046389044816730757), (3, 0.016067231543951566), (4, 0.93501081735294056)]
